iter,time,freq,theta,wall_position, q1,wallF1,TopWallF1,ball_cg_corrected, ball_centroid,PLL_amp, PLL_phase,q1_ke,ball_ke
65806776,0.029368259864113774,2504.890753,462.2172396988046,5.992391e-05,5.992391e-05,-4.3828,4.4895e+05,-3.88487e-05,-3.59721192e-05,6.90555e-07,-3.11178,8.1866e-08,2.339e-07
65815722,0.029372252286599385,2504.890753,462.28010330520164,5.996007e-05,5.996007e-05,-4.7186,4.4895e+05,-3.88698e-05,-3.59751052e-05,6.90454e-07,-3.11182,1.1828e-05,3.8613e-07
65824668,0.029376244709084995,2504.890753,462.3429669115987,6.008146e-05,6.008146e-05,-4.8856,4.4895e+05,-3.89455e-05,-3.60324758e-05,6.90358e-07,-3.11185,5.1144e-05,9.288e-07
65833614,0.029380237131570605,2504.890753,462.40583051799575,6.028771e-05,6.028771e-05,-4.8097,4.4895e+05,-3.90753e-05,-3.61436068e-05,6.90269e-07,-3.11186,0.00011756,1.8453e-06
65842560,0.029384229554056215,2504.890753,462.4686941243928,6.057818e-05,6.057818e-05,-4.968,4.4895e+05,-3.92595e-05,-3.63107221e-05,6.90187e-07,-3.11186,0.00021023,3.1597e-06
65851506,0.029388221976541826,2504.890753,462.53155773078987,6.0952e-05,6.0952e-05,-4.7761,4.4895e+05,-3.94973e-05,-3.65343086e-05,6.90112e-07,-3.11184,0.00032813,4.7874e-06
65860452,0.029392214399027436,2504.890753,462.59442133718693,6.140807e-05,6.140807e-05,-4.7174,4.4895e+05,-3.97878e-05,-3.68090234e-05,6.90045e-07,-3.11181,0.00046986,6.7505e-06
65869398,0.029396206821513046,2504.890753,462.657284943584,6.194504e-05,6.194504e-05,-4.7046,4.4895e+05,-4.01302e-05,-3.71357247e-05,6.89987e-07,-3.11177,0.0006337,9.0653e-06
65878344,0.029400199243998656,2504.890753,462.72014854998105,6.256136e-05,6.256136e-05,-4.5552,4.4895e+05,-4.05237e-05,-3.7515744e-05,6.89939e-07,-3.11172,0.00081783,1.1591e-05
65887290,0.029404191666484267,2504.890753,462.7830121563781,6.325517e-05,6.325517e-05,-4.694,4.4895e+05,-4.09669e-05,-3.79469415e-05,6.899e-07,-3.11165,0.0010199,1.4484e-05
65896236,0.029408184088969877,2504.890753,462.84587576277517,6.402445e-05,6.402445e-05,-4.3506,4.4895e+05,-4.14588e-05,-3.84276531e-05,6.89872e-07,-3.11158,0.0012378,1.7461e-05
65905182,0.029412176511455487,2504.890753,462.9087393691722,6.486697e-05,6.486697e-05,-4.3172,4.4895e+05,-4.19977e-05,-3.89559429e-05,6.89854e-07,-3.1115,0.0014689,2.0755e-05
65914128,0.029416168933941098,2504.890753,462.9716029755693,6.578028e-05,6.578028e-05,-4.0431,4.4895e+05,-4.25819e-05,-3.95284537e-05,6.89849e-07,-3.11141,0.0017105,2.4129e-05
65923074,0.029420161356426708,2504.890753,463.03446658196634,6.676175e-05,6.676175e-05,-3.8113,4.4895e+05,-4.32097e-05,-4.01475576e-05,6.89855e-07,-3.11131,0.00196,2.7586e-05
65932020,0.029424153778912318,2504.890753,463.0973301883634,6.780852e-05,6.780852e-05,-3.7479,4.4895e+05,-4.38795e-05,-4.08109412e-05,6.89873e-07,-3.11121,0.0022142,3.1243e-05
65940966,0.02942814620139793,2504.890753,463.16019379476046,6.891755e-05,6.891755e-05,-3.3842,4.4895e+05,-4.45892e-05,-4.15171855e-05,6.89905e-07,-3.1111,0.0024705,3.4749e-05
65949912,0.02943213862388354,2504.890753,463.2230574011575,7.008562e-05,7.008562e-05,-3.3687,4.4895e+05,-4.53368e-05,-4.22610076e-05,6.8995e-07,-3.11099,0.0027255,3.8413e-05
65958858,0.02943613104636915,2504.890753,463.2859210075546,7.130934e-05,7.130934e-05,-2.9789,4.4895e+05,-4.61198e-05,-4.30385149e-05,6.90008e-07,-3.11087,0.0029767,4.1776e-05
65967804,0.02944012346885476,2504.890753,463.34878461395164,7.258514e-05,7.258514e-05,-3.0058,4.4895e+05,-4.6936e-05,-4.38474974e-05,6.9008e-07,-3.11076,0.0032207,4.5346e-05
65976750,0.02944411589134037,2504.890753,463.4116482203487,7.390933e-05,7.390933e-05,-2.594,4.4895e+05,-4.77833e-05,-4.46892921e-05,6.90167e-07,-3.11064,0.0034552,4.8505e-05
65985696,0.02944810831382598,2504.890753,463.47451182674575,7.527805e-05,7.527805e-05,-2.5869,4.4895e+05,-4.86593e-05,-4.55616922e-05,6.90268e-07,-3.11053,0.0036768,5.1763e-05
65994642,0.02945210073631159,2504.890753,463.5373754331428,7.668733e-05,7.668733e-05,-2.2599,4.4895e+05,-4.95613e-05,-4.64624392e-05,6.90383e-07,-3.11042,0.0038836,5.4566e-05
66003588,0.0294560931587972,2504.890753,463.6002390395399,7.813308e-05,7.813308e-05,-2.037,4.4895e+05,-5.04866e-05,-4.73883167e-05,6.90514e-07,-3.11031,0.0040729,5.7232e-05
66012534,0.02946008558128281,2504.890753,463.66310264593693,7.96111e-05,7.96111e-05,-1.8223,4.4895e+05,-5.14326e-05,-4.83340977e-05,6.90659e-07,-3.11021,0.0042426,5.9637e-05
66021480,0.02946407800376842,2504.890753,463.725966252334,8.111713e-05,8.111713e-05,-1.491,4.4895e+05,-5.23965e-05,-4.92970412e-05,6.90819e-07,-3.11011,0.0043907,6.1672e-05
66030426,0.02946807042625403,2504.890753,463.78882985873105,8.264681e-05,8.264681e-05,-1.3429,4.4895e+05,-5.33757e-05,-5.02764843e-05,6.90993e-07,-3.11003,0.0045155,6.347e-05
66039372,0.02947206284873964,2504.890753,463.8516934651281,8.419567e-05,8.419567e-05,-1.0679,4.4895e+05,-5.43671e-05,-5.1269533e-05,6.91183e-07,-3.10995,0.0046155,6.4812e-05
66048318,0.02947605527122525,2504.890753,463.91455707152517,8.575925e-05,8.575925e-05,-0.89403,4.4895e+05,-5.5368e-05,-5.22736667e-05,6.91387e-07,-3.10989,0.0046896,6.5923e-05
66057264,0.029480047693710862,2504.890753,463.9711343172825,8.7333e-05,8.7333e-05,-0.56098,4.4895e+05,-5.63756e-05,-5.32853169e-05,6.91604e-07,-3.10983,0.004737,6.657e-05
66066210,0.029484040116196472,2504.890753,464.0339979236796,8.891239e-05,8.891239e-05,-0.32179,4.4895e+05,-5.73868e-05,-5.43009818e-05,6.91836e-07,-3.1098,0.0047571,6.6883e-05
66075156,0.029488032538682082,2504.890753,464.09686153007664,9.049283e-05,9.049283e-05,-0.053104,4.4894e+05,-5.83989e-05,-5.5319437e-05,6.92082e-07,-3.10978,0.0047498,6.6772e-05
66084102,0.029492024961167693,2504.890753,464.1597251364737,9.206976e-05,9.206976e-05,0.18089,4.4894e+05,-5.94088e-05,-5.63356756e-05,6.9234e-07,-3.10977,0.0047149,6.6299e-05
66093048,0.029496017383653303,2504.890753,464.22258874287076,9.363862e-05,9.363862e-05,0.41264,4.4894e+05,-6.04136e-05,-5.7347108e-05,6.9261e-07,-3.10979,0.0046531,6.5444e-05
66101994,0.029500009806138913,2504.890753,464.2854523492678,9.519486e-05,9.519486e-05,0.64087,4.4894e+05,-6.14104e-05,-5.8350906e-05,6.92893e-07,-3.10982,0.0045649,6.425e-05
66110940,0.029504002228624523,2504.890753,464.3483159556649,9.673398e-05,9.673398e-05,0.9717,4.4894e+05,-6.23965e-05,-5.93467146e-05,6.93186e-07,-3.10988,0.0044517,6.2639e-05
66119886,0.029507994651110134,2504.890753,464.41117956206193,9.825155e-05,9.825155e-05,1.1254,4.4894e+05,-6.33691e-05,-6.0331441e-05,6.93489e-07,-3.10996,0.0043143,6.0804e-05
66128832,0.029511987073595744,2504.890753,464.474043168459,9.974316e-05,9.974316e-05,1.4342,4.4894e+05,-6.43253e-05,-6.13015595e-05,6.93802e-07,-3.11007,0.0041547,5.8533e-05
66137778,0.029515979496081354,2504.890753,464.53690677485605,0.0001012045,0.0001012045,1.5451,4.4894e+05,-6.52624e-05,-6.22539605e-05,6.94123e-07,-3.1102,0.0039744,5.6105e-05
66146724,0.029519971918566965,2504.890753,464.5997703812531,0.0001026314,0.0001026314,1.8627,4.4894e+05,-6.61777e-05,-6.31864195e-05,6.94452e-07,-3.11035,0.0037758,5.3297e-05
66155670,0.029523964341052575,2504.890753,464.66263398765017,0.0001040196,0.0001040196,2.0138,4.4894e+05,-6.70687e-05,-6.40971116e-05,6.94786e-07,-3.11054,0.003561,5.0382e-05
66164616,0.029527956763538185,2504.890753,464.7254975940472,0.0001053653,0.0001053653,2.2768,4.4894e+05,-6.79327e-05,-6.49838253e-05,6.95126e-07,-3.11075,0.0033327,4.7133e-05
66173562,0.029531949186023795,2504.890753,464.7883612004443,0.0001066644,0.0001066644,2.381,4.4894e+05,-6.87669e-05,-6.58409601e-05,6.9547e-07,-3.11099,0.0030932,4.3794e-05
66182508,0.029535941608509406,2504.890753,464.85122480684134,0.0001079133,0.0001079133,2.5717,4.4894e+05,-6.9569e-05,-6.66671594e-05,6.95816e-07,-3.11126,0.0028456,4.0348e-05
66191454,0.029539934030995016,2504.890753,464.9140884132384,0.0001091083,0.0001091083,2.8129,4.4894e+05,-7.0337e-05,-6.74597902e-05,6.96164e-07,-3.11156,0.0025926,3.6798e-05
66200400,0.029543926453480626,2504.890753,464.97695201963546,0.000110246,0.000110246,2.9411,4.4894e+05,-7.10685e-05,-6.82181023e-05,6.96512e-07,-3.11189,0.0023371,3.3276e-05
66209346,0.029547918875966236,2504.890753,465.0398156260325,0.0001113231,0.0001113231,3.1688,4.4894e+05,-7.17613e-05,-6.89372799e-05,6.96859e-07,-3.11225,0.0020822,2.9627e-05
66218292,0.029551911298451847,2504.890753,465.1026792324296,0.0001123365,0.0001123365,3.195,4.4894e+05,-7.24134e-05,-6.96181296e-05,6.97203e-07,-3.11265,0.0018307,2.6175e-05
66227238,0.029555903720937457,2504.890753,465.16554283882664,0.0001132833,0.0001132833,3.472,4.4894e+05,-7.30228e-05,-7.02558187e-05,6.97543e-07,-3.11307,0.0015856,2.2641e-05
66236184,0.029559896143423067,2504.890753,465.2284064452237,0.0001141607,0.0001141607,3.4217,4.4894e+05,-7.35876e-05,-7.08497569e-05,6.97877e-07,-3.11352,0.0013496,1.9376e-05
66245130,0.029563888565908678,2504.890753,465.29127005162076,0.0001149663,0.0001149663,3.6171,4.4894e+05,-7.41062e-05,-7.13971628e-05,6.98205e-07,-3.11401,0.0011255,1.6161e-05
66254076,0.029567880988394288,2504.890753,465.3541336580178,0.0001156977,0.0001156977,3.6488,4.4894e+05,-7.45772e-05,-7.18963371e-05,6.98525e-07,-3.11452,0.00091583,1.3234e-05
66263022,0.029571873410879898,2504.890753,465.4169972644149,0.0001163527,0.0001163527,3.8703,4.4894e+05,-7.4999e-05,-7.23447661e-05,6.98835e-07,-3.11506,0.00072317,1.0458e-05
66271968,0.02957586583336551,2504.890753,465.47986087081193,0.0001169296,0.0001169296,3.902,4.4894e+05,-7.53705e-05,-7.27411492e-05,6.99135e-07,-3.11563,0.00054959,8e-06
66280914,0.02957985825585112,2504.890753,465.542724477209,0.0001174267,0.0001174267,3.7989,4.4894e+05,-7.56907e-05,-7.30843265e-05,6.99423e-07,-3.11623,0.00039704,5.8945e-06
66289860,0.02958385067833673,2504.890753,465.60558808360605,0.0001178425,0.0001178425,4.1501,4.4894e+05,-7.59587e-05,-7.33734604e-05,6.99697e-07,-3.11686,0.00026748,3.9847e-06
66298806,0.02958784310082234,2504.890753,465.6684516900031,0.0001181759,0.0001181759,3.8337,4.4894e+05,-7.61739e-05,-7.36087881e-05,6.99957e-07,-3.11751,0.00016213,2.5505e-06
66307752,0.02959183552330795,2504.890753,465.73131529640017,0.0001184259,0.0001184259,4.2592,4.4894e+05,-7.6336e-05,-7.37922796e-05,7.00202e-07,-3.11818,8.2442e-05,1.3887e-06
66316698,0.02959582794579356,2504.890753,465.7941789027972,0.0001185919,0.0001185919,4.0057,4.4894e+05,-7.64442e-05,-7.39209345e-05,7.00429e-07,-3.11887,2.9138e-05,6.5769e-07
66325644,0.02959982036827917,2504.890753,465.8570425091943,0.0001186733,0.0001186733,4.384,4.4894e+05,-7.64986e-05,-7.39974642e-05,7.0064e-07,-3.11959,2.9093e-06,2.6648e-07
66334590,0.02960381279076478,2504.890753,465.91990611559135,0.00011867,0.00011867,4.4616,4.4894e+05,-7.64982e-05,-7.40165613e-05,7.00832e-07,-3.12033,3.9591e-06,2.5892e-07
66343536,0.02960780521325039,2504.890753,465.9827697219884,0.0001185822,0.0001185822,5.1685,4.4894e+05,-7.64435e-05,-7.39806191e-05,7.01004e-07,-3.12108,3.2151e-05,6.5683e-07
66352482,0.029611797635736,2504.890753,466.04563332838546,0.0001184102,0.0001184102,4.9473,4.4894e+05,-7.63341e-05,-7.38890226e-05,7.01157e-07,-3.12185,8.7153e-05,1.3807e-06
66361428,0.02961579005822161,2504.890753,466.1084969347825,0.0001181545,0.0001181545,5.0208,4.4894e+05,-7.61713e-05,-7.37439232e-05,7.01289e-07,-3.12264,0.00016827,2.5265e-06
66370374,0.02961978248070722,2504.890753,466.1713605411796,0.0001178158,0.0001178158,4.6418,4.4894e+05,-7.59557e-05,-7.35462489e-05,7.014e-07,-3.12343,0.00027467,3.968e-06
66379320,0.02962377490319283,2504.890753,466.23422414757664,0.0001173953,0.0001173953,4.8892,4.4894e+05,-7.56875e-05,-7.32940943e-05,7.01489e-07,-3.12424,0.0004049,5.8487e-06
66388266,0.029627767325678442,2504.890753,466.2970877539737,0.0001168939,0.0001168939,4.4555,4.4894e+05,-7.53676e-05,-7.29885535e-05,7.01556e-07,-3.12506,0.00055772,7.9107e-06
66397212,0.029631759748164052,2504.890753,466.35995136037076,0.0001163134,0.0001163134,4.8792,4.4894e+05,-7.49967e-05,-7.26302257e-05,7.01602e-07,-3.12588,0.00073088,1.0418e-05
66406158,0.029635752170649662,2504.890753,466.4228149667678,0.0001156553,0.0001156553,4.3584,4.4894e+05,-7.45762e-05,-7.2221224e-05,7.01625e-07,-3.1267,0.0009229,1.3023e-05
66415104,0.029639744593135273,2504.890753,466.4856785731649,0.0001149216,0.0001149216,4.458,4.4894e+05,-7.41073e-05,-7.17625936e-05,7.01625e-07,-3.12753,0.0011312,1.6029e-05
66424050,0.029643737015620883,2504.890753,466.54854217956193,0.0001141145,0.0001141145,4.0276,4.4894e+05,-7.35912e-05,-7.12525009e-05,7.01604e-07,-3.12836,0.0013536,1.905e-05
66432996,0.029647729438106493,2504.890753,466.611405785959,0.0001132361,0.0001132361,4.0478,4.4894e+05,-7.30297e-05,-7.06978306e-05,7.0156e-07,-3.12919,0.0015873,2.2366e-05
66441942,0.029651721860592103,2504.890753,466.67426939235605,0.0001122892,0.0001122892,3.9697,4.4894e+05,-7.24241e-05,-7.00966843e-05,7.01494e-07,-3.13001,0.0018296,2.581e-05
66450888,0.029655714283077714,2504.890753,466.7371329987531,0.0001112765,0.0001112765,3.6389,4.4894e+05,-7.17763e-05,-6.94521167e-05,7.01408e-07,-3.13083,0.0020779,2.9186e-05
66459834,0.029659706705563324,2504.890753,466.79999660515017,0.0001102009,0.0001102009,3.6702,4.4894e+05,-7.10883e-05,-6.87671369e-05,7.013e-07,-3.13165,0.0023289,3.2822e-05
66468780,0.029663699128048934,2504.890753,466.86286021154723,0.0001090656,0.0001090656,3.272,4.4894e+05,-7.03621e-05,-6.80433566e-05,7.01171e-07,-3.13245,0.0025802,3.6154e-05
66477726,0.029667691550534545,2504.890753,466.9257238179443,0.0001078738,0.0001078738,3.344,4.4894e+05,-6.95998e-05,-6.72823097e-05,7.01023e-07,-3.13324,0.0028284,3.9825e-05
66486672,0.029671683973020155,2504.890753,466.98858742434135,0.0001066291,0.0001066291,2.8155,4.4894e+05,-6.88036e-05,-6.64881657e-05,7.00856e-07,-3.13402,0.0030713,4.3045e-05
66495618,0.029675676395505765,2504.890753,467.0514510307384,0.0001053349,0.0001053349,2.9416,4.4894e+05,-6.79756e-05,-6.56603781e-05,7.00671e-07,-3.13479,0.0033051,4.6545e-05
66504564,0.029679668817991375,2504.890753,467.11431463713546,0.0001039952,0.0001039952,2.4227,4.4894e+05,-6.71183e-05,-6.48041587e-05,7.00468e-07,-3.13554,0.0035281,4.9488e-05
66513510,0.029683661240476986,2504.890753,467.1771782435325,0.0001026137,0.0001026137,2.3831,4.4894e+05,-6.62344e-05,-6.39217874e-05,7.00248e-07,-3.13628,0.0037371,5.2535e-05
66522456,0.029687653662962596,2504.890753,467.2400418499296,0.0001011945,0.0001011945,2.0343,4.4894e+05,-6.53263e-05,-6.30152846e-05,7.00013e-07,-3.137,0.00393,5.5161e-05
66531402,0.029691646085448206,2504.890753,467.30290545632664,9.974172e-05,9.974172e-05,1.8359,4.4894e+05,-6.43969e-05,-6.20881066e-05,6.99763e-07,-3.1377,0.0041043,5.7588e-05
66540348,0.029695638507933816,2504.890753,467.3657690627237,9.82595e-05,9.82595e-05,1.6356,4.4894e+05,-6.34487e-05,-6.11436735e-05,6.995e-07,-3.13838,0.0042581,5.9797e-05
66549294,0.029699630930419427,2504.890753,467.42863266912076,9.675218e-05,9.675218e-05,1.326,4.4894e+05,-6.24846e-05,-6.01837148e-05,6.99224e-07,-3.13904,0.0043898,6.1516e-05
66558240,0.029703623352905037,2504.890753,467.4914962755178,9.522414e-05,9.522414e-05,1.3121,4.4894e+05,-6.1507e-05,-5.92094758e-05,6.98936e-07,-3.13968,0.0044973,6.3245e-05
66567186,0.029707615775390647,2504.890753,467.5543598819149,9.367981e-05,9.367981e-05,0.83726,4.4894e+05,-6.05188e-05,-5.82221481e-05,6.98639e-07,-3.1403,0.0045802,6.4217e-05
66576132,0.029711608197876258,2504.890753,467.61722348831194,9.212366e-05,9.212366e-05,0.80561,4.4894e+05,-5.9523e-05,-5.7226226e-05,6.98332e-07,-3.14089,0.0046367,6.5206e-05
66585078,0.029715600620361868,2504.890753,467.680087094709,9.05602e-05,9.05602e-05,0.34108,4.4894e+05,-5.85224e-05,-5.62239766e-05,6.98017e-07,-3.14147,0.004667,6.5441e-05
66594024,0.029719593042847478,2504.890753,467.74295070110605,8.899395e-05,8.899395e-05,0.31374,4.4894e+05,-5.752e-05,-5.52186083e-05,6.97695e-07,3.14117,0.0046699,6.5657e-05
66602970,0.02972358546533309,2504.890753,467.8058143075031,8.742944e-05,8.742944e-05,-0.10421,4.4894e+05,-5.65186e-05,-5.42138736e-05,6.97367e-07,3.14064,0.0046461,6.5228e-05
66611916,0.0297275778878187,2504.890753,467.86867791390017,8.587122e-05,8.587122e-05,-0.15713,4.4894e+05,-5.55209e-05,-5.32117626e-05,6.97034e-07,3.14014,0.0045953,6.4632e-05
66620862,0.02973157031030431,2504.890753,467.93154152029723,8.432379e-05,8.432379e-05,-0.55034,4.4895e+05,-5.45299e-05,-5.22147426e-05,6.96698e-07,3.13966,0.0045186,6.3527e-05
66629808,0.02973556273278992,2504.890753,467.9944051266943,8.279161e-05,8.279161e-05,-0.79993,4.4895e+05,-5.35484e-05,-5.12244696e-05,6.96359e-07,3.13921,0.0044167,6.2129e-05
66638754,0.02973955515527553,2504.890753,468.05726873309135,8.127911e-05,8.127911e-05,-1.0283,4.4895e+05,-5.25793e-05,-5.02454388e-05,6.96019e-07,3.13878,0.0042908,6.0455e-05
66647700,0.02974354757776114,2504.890753,468.1201323394884,7.979065e-05,7.979065e-05,-1.3625,4.4895e+05,-5.16253e-05,-4.92795375e-05,6.95678e-07,3.13837,0.0041424,5.8288e-05
66656646,0.02974754000024675,2504.890753,468.18299594588547,7.833054e-05,7.833054e-05,-1.3894,4.4895e+05,-5.06892e-05,-4.83303254e-05,6.95338e-07,3.13798,0.0039728,5.6093e-05
66665592,0.02975153242273236,2504.890753,468.2458595522825,7.6903e-05,7.6903e-05,-1.8363,4.4895e+05,-4.97737e-05,-4.73994737e-05,6.94999e-07,3.13761,0.0037846,5.3312e-05
66674538,0.02975552484521797,2504.890753,468.3087231586796,7.551217e-05,7.551217e-05,-1.7587,4.4895e+05,-4.88813e-05,-4.64890685e-05,6.94663e-07,3.13727,0.0035794,5.0637e-05
66683484,0.02975951726770358,2504.890753,468.37158676507664,7.416206e-05,7.416206e-05,-2.2401,4.4895e+05,-4.80148e-05,-4.56015576e-05,6.9433e-07,3.13695,0.0033601,4.7409e-05
66692430,0.02976350969018919,2504.890753,468.4344503714737,7.285657e-05,7.285657e-05,-2.1855,4.4895e+05,-4.71765e-05,-4.47402503e-05,6.94001e-07,3.13664,0.0031287,4.4349e-05
66701376,0.0297675021126748,2504.890753,468.49731397787076,7.159946e-05,7.159946e-05,-2.5997,4.4895e+05,-4.63689e-05,-4.39060051e-05,6.93676e-07,3.13636,0.0028885,4.0901e-05
66710322,0.02977149453516041,2504.890753,468.5601775842678,7.039437e-05,7.039437e-05,-2.6255,4.4895e+05,-4.55944e-05,-4.31037183e-05,6.93357e-07,3.13609,0.0026417,3.7539e-05
66719268,0.029775486957646022,2504.890753,468.6230411906649,6.924476e-05,6.924476e-05,-2.9228,4.4895e+05,-4.48552e-05,-4.23336128e-05,6.93045e-07,3.13585,0.0023915,3.3982e-05
66728214,0.029779479380131632,2504.890753,468.68590479706194,6.815396e-05,6.815396e-05,-2.9847,4.4895e+05,-4.41537e-05,-4.1600639e-05,6.92739e-07,3.13562,0.0021406,3.0483e-05
66737160,0.029783471802617242,2504.890753,468.748768403459,6.712511e-05,6.712511e-05,-3.105,4.4895e+05,-4.34917e-05,-4.09075716e-05,6.92441e-07,3.1354,0.001892,2.6992e-05
66746106,0.029787464225102853,2504.890753,468.81163200985605,6.616119e-05,6.616119e-05,-3.3295,4.4895e+05,-4.28722e-05,-4.0259128e-05,6.92151e-07,3.1352,0.0016486,2.3422e-05
66755052,0.029791456647588463,2504.890753,468.8744956162531,6.526499e-05,6.526499e-05,-3.2323,4.4895e+05,-4.22962e-05,-3.96556989e-05,6.91869e-07,3.13502,0.0014129,2.0186e-05
66763998,0.029795449070074073,2504.890753,468.9373592226502,6.443909e-05,6.443909e-05,-3.5735,4.4895e+05,-4.17651e-05,-3.90961887e-05,6.91597e-07,3.13485,0.0011882,1.6948e-05
66772944,0.029799441492559683,2504.890753,469.00022282904723,6.368585e-05,6.368585e-05,-3.4641,4.4895e+05,-4.12804e-05,-3.85816969e-05,6.91333e-07,3.13469,0.00097648,1.4078e-05
66781890,0.029803433915045294,2504.890753,469.0630864354443,6.300744e-05,6.300744e-05,-3.8629,4.4895e+05,-4.08436e-05,-3.81156401e-05,6.9108e-07,3.13454,0.00078072,1.1223e-05
66790836,0.029807426337530904,2504.890753,469.12595004184135,6.24058e-05,6.24058e-05,-3.6894,4.4895e+05,-4.04557e-05,-3.76964887e-05,6.90837e-07,3.1344,0.00060275,8.8116e-06
66799782,0.029811418760016514,2504.890753,469.1888136482384,6.188265e-05,6.188265e-05,-4.0005,4.4895e+05,-4.01178e-05,-3.7327071e-05,6.90605e-07,3.13428,0.00044492,6.562e-06
66808728,0.029815411182502125,2504.890753,469.25167725463547,6.143946e-05,6.143946e-05,-4.0062,4.4895e+05,-3.98311e-05,-3.70105481e-05,6.90383e-07,3.13416,0.00030885,4.6363e-06
66817674,0.029819403604987735,2504.890753,469.3145408610325,6.107753e-05,6.107753e-05,-3.9575,4.4895e+05,-3.95967e-05,-3.67472154e-05,6.90173e-07,3.13404,0.00019612,3.0504e-06
66826620,0.029823396027473345,2504.890753,469.3774044674296,6.079787e-05,6.079787e-05,-4.1603,4.4895e+05,-3.94151e-05,-3.65391624e-05,6.89974e-07,3.13394,0.00010808,1.781e-06
66835566,0.029827388449958955,2504.890753,469.44026807382664,6.060126e-05,6.060126e-05,-4.0516,4.4895e+05,-3.92869e-05,-3.63899824e-05,6.89786e-07,3.13384,4.5666e-05,9.0536e-07
66844512,0.029831380872444566,2504.890753,469.5031316802237,6.048826e-05,6.048826e-05,-4.2331,4.4895e+05,-3.92125e-05,-3.62986639e-05,6.8961e-07,3.13374,9.6242e-06,3.8003e-07
66853458,0.029835373294930176,2504.890753,469.56599528662076,6.045917e-05,6.045917e-05,-4.1154,4.4895e+05,-3.91921e-05,-3.62597847e-05,6.89445e-07,3.13364,3.1651e-07,2.4133e-07
66862404,0.029839365717415786,2504.890753,469.6288588930178,6.051395e-05,6.051395e-05,-4.8623,4.4895e+05,-3.9225e-05,-3.62715353e-05,6.89293e-07,3.13355,1.7777e-05,4.7454e-07
66871350,0.029843358139901396,2504.890753,469.6917224994149,6.065233e-05,6.065233e-05,-4.8806,4.4895e+05,-3.93117e-05,-3.63373389e-05,6.89152e-07,3.13346,6.1723e-05,1.084e-06
66880296,0.029847350562387007,2504.890753,469.75458610581194,6.087392e-05,6.087392e-05,-4.6227,4.4895e+05,-3.94517e-05,-3.64577672e-05,6.89024e-07,3.13337,0.00013168,2.0403e-06
66889242,0.029851342984872617,2504.890753,469.817449712209,6.117804e-05,6.117804e-05,-4.8651,4.4895e+05,-3.96446e-05,-3.6631819e-05,6.88907e-07,3.13327,0.00022671,3.3929e-06
66898188,0.029855335407358227,2504.890753,469.88031331860606,6.156376e-05,6.156376e-05,-4.5985,4.4895e+05,-3.98898e-05,-3.68569404e-05,6.88803e-07,3.13318,0.00034583,4.9969e-06
66907134,0.029859327829843837,2504.890753,469.9431769250031,6.202997e-05,6.202997e-05,-4.7193,4.4895e+05,-4.01865e-05,-3.71339017e-05,6.8871e-07,3.13308,0.00048748,7.0261e-06
66916080,0.029863320252329448,2504.890753,470.0060405314002,6.25753e-05,6.25753e-05,-4.483,4.4895e+05,-4.05339e-05,-3.74645598e-05,6.88629e-07,3.13298,0.00065017,9.2454e-06
66925026,0.029867312674815058,2504.890753,470.06890413779723,6.319812e-05,6.319812e-05,-4.6339,4.4895e+05,-4.09312e-05,-3.78503566e-05,6.8856e-07,3.13287,0.00083177,1.1857e-05
66933972,0.02987130509730067,2504.890753,470.1317677441943,6.389661e-05,6.389661e-05,-4.3162,4.4895e+05,-4.13773e-05,-3.82856611e-05,6.88502e-07,3.13275,0.0010304,1.4581e-05
66942918,0.02987529751978628,2504.890753,470.19463135059135,6.466873e-05,6.466873e-05,-4.3648,4.4895e+05,-4.18709e-05,-3.87714321e-05,6.88455e-07,3.13262,0.0012436,1.7617e-05
66951864,0.02987928994227189,2504.890753,470.2574949569884,6.551222e-05,6.551222e-05,-4.1742,4.4895e+05,-4.24105e-05,-3.93061179e-05,6.8842e-07,3.13249,0.001469,2.0717e-05
66960810,0.0298832823647575,2504.890753,470.32035856338547,6.642462e-05,6.642462e-05,-4.0226,4.4895e+05,-4.29941e-05,-3.98838146e-05,6.88395e-07,3.13235,0.0017039,2.4012e-05
66969756,0.02988727478724311,2504.890753,470.3832221697825,6.74033e-05,6.74033e-05,-3.8023,4.4895e+05,-4.362e-05,-4.0502825e-05,6.8838e-07,3.13219,0.0019456,2.7422e-05
66978702,0.02989126720972872,2504.890753,470.4460857761796,6.844541e-05,6.844541e-05,-3.5845,4.4895e+05,-4.42866e-05,-4.11627801e-05,6.88376e-07,3.13202,0.0021914,3.0809e-05
66987648,0.02989525963221433,2504.890753,470.50894938257665,6.954791e-05,6.954791e-05,-3.5572,4.4895e+05,-4.49922e-05,-4.18635187e-05,6.88382e-07,3.13184,0.0024382,3.4383e-05
66996594,0.02989925205469994,2504.890753,470.5718129889737,7.070761e-05,7.070761e-05,-3.183,4.4895e+05,-4.57345e-05,-4.26017553e-05,6.88396e-07,3.13165,0.0026835,3.7731e-05
67005540,0.02990324447718555,2504.890753,470.63467659537076,7.192113e-05,7.192113e-05,-3.1366,4.4895e+05,-4.65113e-05,-4.33757347e-05,6.88419e-07,3.13143,0.0029241,4.122e-05
67014486,0.02990723689967116,2504.890753,470.6975402017678,7.318498e-05,7.318498e-05,-2.6844,4.4895e+05,-4.73204e-05,-4.41815118e-05,6.88451e-07,3.13121,0.0031576,4.4327e-05
