iter,time,freq,theta,wall_position, q1,wallF1,TopWallF1,ball_cg_corrected, ball_centroid,PLL_amp, PLL_phase,q1_ke,ball_ke
33547500,0.014971584378463267,2504.890753,235.63165676130018,5.172086e-05,5.172086e-05,-6.3241,2.705e+05,-3.34711e-05,-2.90869799e-05,1.08052e-06,-3.0837,0.0064609,9.0634e-05
33556446,0.014975576800964396,2504.890753,235.69452036794138,5.361638e-05,5.361638e-05,-6.0502,2.705e+05,-3.46835e-05,-3.02889757e-05,1.0807e-06,-3.08341,0.007225,0.00010144
33565392,0.014979569223465525,2504.890753,235.75738397458258,5.5615e-05,5.5615e-05,-5.6888,2.705e+05,-3.59618e-05,-3.15546906e-05,1.08088e-06,-3.08311,0.0079877,0.00011217
33574338,0.014983561645966655,2504.890753,235.82024758122378,5.77109e-05,5.77109e-05,-5.3305,2.705e+05,-3.73026e-05,-3.28827948e-05,1.08106e-06,-3.0828,0.00874,0.00012265
33583284,0.014987554068467784,2504.890753,235.88311118786498,5.989798e-05,5.989798e-05,-5.0808,2.705e+05,-3.87016e-05,-3.42732231e-05,1.08124e-06,-3.08248,0.009473,0.00013302
33592230,0.014991546490968913,2504.890753,235.94597479450618,6.216989e-05,6.216989e-05,-4.6854,2.705e+05,-4.01551e-05,-3.57202756e-05,1.08143e-06,-3.08215,0.010179,0.00014286
33601176,0.014995538913470042,2504.890753,236.0088384011474,6.452003e-05,6.452003e-05,-4.2657,2.705e+05,-4.16589e-05,-3.72217987e-05,1.08162e-06,-3.08181,0.010848,0.0001522
33610122,0.014999531335971171,2504.890753,236.0717020077886,6.694159e-05,6.694159e-05,-3.9669,2.705e+05,-4.32085e-05,-3.87705817e-05,1.08181e-06,-3.08146,0.011475,0.0001611
33619068,0.0150035237584723,2504.890753,236.1345656144298,6.942755e-05,6.942755e-05,-3.5632,2.705e+05,-4.47994e-05,-4.03618735e-05,1.08202e-06,-3.0811,0.01205,0.00016927
33628014,0.01500751618097343,2504.890753,236.197429221071,7.197069e-05,7.197069e-05,-3.039,2.705e+05,-4.64268e-05,-4.19919251e-05,1.08223e-06,-3.08073,0.012569,0.00017638
33636960,0.015011508603474558,2504.890753,236.2602928277122,7.456366e-05,7.456366e-05,-2.6049,2.705e+05,-4.8086e-05,-4.36534632e-05,1.08245e-06,-3.08035,0.013024,0.00018266
33645906,0.015015501025975687,2504.890753,236.3231564343534,7.719894e-05,7.719894e-05,-2.2395,2.705e+05,-4.97722e-05,-4.53409707e-05,1.08267e-06,-3.07996,0.01341,0.00018816
33654852,0.015019493448476817,2504.890753,236.3860200409946,7.98689e-05,7.98689e-05,-1.825,2.705e+05,-5.14806e-05,-4.70504448e-05,1.08291e-06,-3.07956,0.013723,0.00019264
33663798,0.015023485870977946,2504.890753,236.4488836476358,8.256581e-05,8.256581e-05,-1.3489,2.705e+05,-5.32063e-05,-4.87781917e-05,1.08316e-06,-3.07915,0.01396,0.00019591
33672744,0.015027478293479075,2504.890753,236.511747254277,8.528184e-05,8.528184e-05,-0.95889,2.705e+05,-5.49444e-05,-5.05198383e-05,1.08343e-06,-3.07873,0.014117,0.00019804
33681690,0.015031470715980204,2504.890753,236.5746108609182,8.800912e-05,8.800912e-05,-0.64342,2.705e+05,-5.66899e-05,-5.22723342e-05,1.0837e-06,-3.0783,0.014193,0.00019923
33690636,0.015035463138481333,2504.890753,236.6374744675594,9.073975e-05,9.073975e-05,-0.18386,2.705e+05,-5.84378e-05,-5.40283747e-05,1.084e-06,-3.07787,0.014187,0.00019924
33699582,0.015039455560982462,2504.890753,236.7003380742006,9.346583e-05,9.346583e-05,0.29834,2.705e+05,-6.0183e-05,-5.57817703e-05,1.0843e-06,-3.07742,0.014098,0.00019802
33708528,0.015043447983483591,2504.890753,236.7632016808418,9.617947e-05,9.617947e-05,0.71717,2.7049e+05,-6.19206e-05,-5.75271331e-05,1.08463e-06,-3.07697,0.013929,0.00019568
33717474,0.01504744040598472,2504.890753,236.826065287483,9.887283e-05,9.887283e-05,1.1227,2.7049e+05,-6.36456e-05,-5.92616018e-05,1.08497e-06,-3.07652,0.013681,0.00019232
33726420,0.01505143282848585,2504.890753,236.8889288941242,0.0001015381,0.0001015381,1.5245,2.7049e+05,-6.53531e-05,-6.09808448e-05,1.08533e-06,-3.07606,0.013357,0.00018797
33735366,0.015055425250986978,2504.890753,236.9517925007654,0.0001041676,0.0001041676,1.9588,2.7049e+05,-6.70384e-05,-6.26811651e-05,1.08571e-06,-3.07559,0.012961,0.00018249
33744312,0.015059417673488108,2504.890753,237.0146561074066,0.0001067537,0.0001067537,2.3258,2.7049e+05,-6.86965e-05,-6.43578003e-05,1.08611e-06,-3.07513,0.012496,0.0001761
33753258,0.015063410095989237,2504.890753,237.0775197140478,0.0001092889,0.0001092889,2.7222,2.7049e+05,-7.03227e-05,-6.60075347e-05,1.08653e-06,-3.07466,0.01197,0.00016881
33762204,0.015067402518490366,2504.890753,237.140383320689,0.000111766,0.000111766,3.0518,2.7049e+05,-7.19121e-05,-6.76249368e-05,1.08697e-06,-3.07419,0.011387,0.0001608
33771150,0.015071394940991495,2504.890753,237.2032469273302,0.0001141777,0.0001141777,3.4592,2.7049e+05,-7.34604e-05,-6.92073204e-05,1.08744e-06,-3.07372,0.010755,0.00015207
33780096,0.015075387363492624,2504.890753,237.2661105339714,0.000116517,0.000116517,3.8689,2.7049e+05,-7.49627e-05,-7.07467747e-05,1.08792e-06,-3.07326,0.01008,0.00014248
33789042,0.015079379785993753,2504.890753,237.32897414061262,0.0001187773,0.0001187773,4.0573,2.7049e+05,-7.64147e-05,-7.22402688e-05,1.08843e-06,-3.0728,0.0093713,0.00013269
33797988,0.015083372208494882,2504.890753,237.39183774725382,0.000120952,0.000120952,4.3601,2.7049e+05,-7.78125e-05,-7.36830074e-05,1.08896e-06,-3.07234,0.008636,0.00012256
33806934,0.015087364630996011,2504.890753,237.45470135389502,0.0001230348,0.0001230348,4.6916,2.7049e+05,-7.91516e-05,-7.5068325e-05,1.08952e-06,-3.07189,0.0078831,0.00011198
33815880,0.01509135705349714,2504.890753,237.51756496053622,0.0001250196,0.0001250196,5.0658,2.7049e+05,-8.0428e-05,-7.63928858e-05,1.0901e-06,-3.07145,0.0071214,0.00010105
33824826,0.01509534947599827,2504.890753,237.58042856717742,0.0001269009,0.0001269009,5.197,2.7049e+05,-8.16377e-05,-7.76515934e-05,1.0907e-06,-3.07102,0.0063593,9.042e-05
33833772,0.015099341898499399,2504.890753,237.64329217381862,0.000128673,0.000128673,5.5102,2.7049e+05,-8.27768e-05,-7.88374495e-05,1.09132e-06,-3.0706,0.0056059,7.9738e-05
33842718,0.015103334321000528,2504.890753,237.70615578045982,0.0001303311,0.0001303311,5.8601,2.7049e+05,-8.38425e-05,-7.994609e-05,1.09196e-06,-3.07019,0.0048701,6.916e-05
33851664,0.015107326743501657,2504.890753,237.76901938710103,0.0001318701,0.0001318701,5.8824,2.7049e+05,-8.48322e-05,-8.09797829e-05,1.09263e-06,-3.06979,0.0041597,5.9306e-05
33860610,0.015111319166002786,2504.890753,237.83188299374223,0.0001332858,0.0001332858,6.1445,2.7049e+05,-8.5743e-05,-8.19380463e-05,1.09331e-06,-3.06941,0.0034834,4.9874e-05
33869556,0.015115311588503915,2504.890753,237.89474660038343,0.000134574,0.000134574,6.2874,2.7049e+05,-8.65718e-05,-8.28109604e-05,1.09402e-06,-3.06905,0.0028489,4.0916e-05
33878502,0.015119304011005044,2504.890753,237.95761020702463,0.0001357311,0.0001357311,6.6535,2.7049e+05,-8.73163e-05,-8.35951603e-05,1.09474e-06,-3.0687,0.0022638,3.2476e-05
33887448,0.015123296433506173,2504.890753,238.02047381366583,0.0001367538,0.0001367538,6.7268,2.7049e+05,-8.79746e-05,-8.42909946e-05,1.09549e-06,-3.06837,0.0017344,2.5023e-05
33896394,0.015127288856007302,2504.890753,238.08333742030703,0.000137639,0.000137639,6.6855,2.7049e+05,-8.85447e-05,-8.48980762e-05,1.09624e-06,-3.06806,0.0012667,1.8514e-05
33905340,0.015131281278508431,2504.890753,238.14620102694823,0.0001383843,0.0001383843,6.9394,2.7049e+05,-8.90247e-05,-8.54111626e-05,1.09702e-06,-3.06778,0.00086654,1.2804e-05
33914286,0.01513527370100956,2504.890753,238.20906463358943,0.0001389877,0.0001389877,7.2098,2.7049e+05,-8.94128e-05,-8.58257348e-05,1.0978e-06,-3.06751,0.00053829,8.023e-06
33923232,0.01513926612351069,2504.890753,238.27192824023064,0.0001394472,0.0001394472,7.029,2.7049e+05,-8.97084e-05,-8.61469548e-05,1.0986e-06,-3.06727,0.00028549,4.4805e-06
33932178,0.015143258546011819,2504.890753,238.33479184687184,0.0001397617,0.0001397617,7.0277,2.7049e+05,-8.99107e-05,-8.63683713e-05,1.09941e-06,-3.06705,0.00011118,2.0115e-06
33941124,0.015147250968512948,2504.890753,238.39765545351304,0.0001399303,0.0001399303,7.1881,2.7049e+05,-9.00198e-05,-8.64939896e-05,1.10023e-06,-3.06686,1.7342e-05,6.2824e-07
33950070,0.015151243391014077,2504.890753,238.46051906015424,0.0001399526,0.0001399526,7.7205,2.7049e+05,-9.00353e-05,-8.65239124e-05,1.10106e-06,-3.06669,4.9277e-06,4.188e-07
33959016,0.015155235813515206,2504.890753,238.52338266679544,0.0001398286,0.0001398286,8.3686,2.7049e+05,-8.99571e-05,-8.64589534e-05,1.10189e-06,-3.06654,7.376e-05,1.3626e-06
33967962,0.015159228236016335,2504.890753,238.58624627343664,0.0001395591,0.0001395591,8.1718,2.7049e+05,-8.97856e-05,-8.62994317e-05,1.10272e-06,-3.06642,0.00022297,3.3935e-06
33976908,0.015163220658517464,2504.890753,238.64910988007784,0.0001391446,0.0001391446,8.1448,2.7049e+05,-8.95219e-05,-8.60520351e-05,1.10356e-06,-3.06632,0.00045075,6.5483e-06
33985854,0.015167213081018593,2504.890753,238.71197348671905,0.0001385864,0.0001385864,8.2323,2.7049e+05,-8.91667e-05,-8.57151601e-05,1.1044e-06,-3.06625,0.00075429,1.0846e-05
33994800,0.015171205503519723,2504.890753,238.77483709336025,0.0001378863,0.0001378863,8.0526,2.7049e+05,-8.87202e-05,-8.52863783e-05,1.10524e-06,-3.06621,0.0011302,1.6099e-05
34003746,0.015175197926020852,2504.890753,238.83770070000145,0.0001370463,0.0001370463,7.7726,2.7049e+05,-8.8184e-05,-8.47679599e-05,1.10607e-06,-3.06618,0.001574,2.2194e-05
34012692,0.01517919034852198,2504.890753,238.90056430664265,0.0001360688,0.0001360688,7.9691,2.7049e+05,-8.75595e-05,-8.41583e-05,1.1069e-06,-3.06619,0.0020803,2.9429e-05
34021638,0.01518318277102311,2504.890753,238.96342791328385,0.0001349567,0.0001349567,7.6765,2.7049e+05,-8.68488e-05,-8.34586725e-05,1.10773e-06,-3.06621,0.0026433,3.7356e-05
34030584,0.015187175193524239,2504.890753,239.02000515926093,0.0001337133,0.0001337133,7.2472,2.7049e+05,-8.60541e-05,-8.26786652e-05,1.10854e-06,-3.06626,0.0032569,4.5752e-05
34039530,0.015191167616025368,2504.890753,239.08286876590213,0.0001323422,0.0001323422,7.121,2.7049e+05,-8.51779e-05,-8.18231758e-05,1.10935e-06,-3.06633,0.0039135,5.4886e-05
34048476,0.015195160038526497,2504.890753,239.14573237254334,0.0001308473,0.0001308473,7.1028,2.7049e+05,-8.42225e-05,-8.0884844e-05,1.11015e-06,-3.06643,0.0046052,6.473e-05
34057422,0.015199152461027626,2504.890753,239.20859597918454,0.0001292332,0.0001292332,6.7579,2.7049e+05,-8.31904e-05,-7.9865967e-05,1.11093e-06,-3.06654,0.0053245,7.489e-05
34066368,0.015203144883528755,2504.890753,239.27145958582574,0.0001275044,0.0001275044,6.3222,2.7049e+05,-8.20844e-05,-7.87709464e-05,1.1117e-06,-3.06667,0.006063,8.5101e-05
34075314,0.015207137306029885,2504.890753,239.33432319246694,0.0001256659,0.0001256659,6.0826,2.7049e+05,-8.09085e-05,-7.760777e-05,1.11246e-06,-3.06683,0.006812,9.5632e-05
34084260,0.015211129728531014,2504.890753,239.39718679910814,0.0001237232,0.0001237232,5.808,2.7049e+05,-7.96661e-05,-7.63768674e-05,1.1132e-06,-3.067,0.0075627,0.00010619
34093206,0.015215122151032143,2504.890753,239.46005040574934,0.0001216818,0.0001216818,5.4362,2.7049e+05,-7.83607e-05,-7.50848462e-05,1.11392e-06,-3.06718,0.0083066,0.00011651
34102152,0.015219114573533272,2504.890753,239.52291401239054,0.0001195477,0.0001195477,5.1593,2.7049e+05,-7.69954e-05,-7.37296422e-05,1.11463e-06,-3.06738,0.0090348,0.00012672
34111098,0.015223106996034401,2504.890753,239.58577761903175,0.0001173272,0.0001173272,4.8443,2.7049e+05,-7.55748e-05,-7.23151925e-05,1.11532e-06,-3.0676,0.009739,0.00013675
34120044,0.01522709941853553,2504.890753,239.64864122567295,0.0001150266,0.0001150266,4.3587,2.7049e+05,-7.4103e-05,-7.08479574e-05,1.116e-06,-3.06783,0.010411,0.00014614
34128990,0.01523109184103666,2504.890753,239.71150483231415,0.0001126526,0.0001126526,3.9399,2.7049e+05,-7.25843e-05,-6.93342178e-05,1.11665e-06,-3.06806,0.011044,0.00015482
34137936,0.015235084263537788,2504.890753,239.77436843895535,0.0001102121,0.0001102121,3.6145,2.7049e+05,-7.10232e-05,-6.77786157e-05,1.11728e-06,-3.06831,0.011629,0.00016304
34146882,0.015239076686038917,2504.890753,239.83723204559655,0.0001077121,0.0001077121,3.3619,2.7049e+05,-6.94238e-05,-6.61816949e-05,1.1179e-06,-3.06857,0.01216,0.00017074
34155828,0.015243069108540046,2504.890753,239.90009565223775,0.0001051601,0.0001051601,2.7725,2.7049e+05,-6.7791e-05,-6.4553231e-05,1.11849e-06,-3.06883,0.012631,0.00017715
34164774,0.015247061531041176,2504.890753,239.96295925887895,0.0001025632,0.0001025632,2.4618,2.7049e+05,-6.61296e-05,-6.28949197e-05,1.11906e-06,-3.06911,0.013037,0.00018282
34173720,0.015251053953542305,2504.890753,240.02582286552015,9.992913e-05,9.992913e-05,2.113,2.7049e+05,-6.4444e-05,-6.1208523e-05,1.11962e-06,-3.06938,0.013372,0.00018769
34182666,0.015255046376043434,2504.890753,240.08868647216136,9.726547e-05,9.726547e-05,1.7182,2.7049e+05,-6.27392e-05,-5.95010857e-05,1.12016e-06,-3.06966,0.013633,0.00019148
34191612,0.015259038798544563,2504.890753,240.15155007880256,9.457993e-05,9.457993e-05,1.218,2.7049e+05,-6.102e-05,-5.77764922e-05,1.12067e-06,-3.06994,0.013817,0.00019411
34200558,0.015263031221045692,2504.890753,240.21441368544376,9.188029e-05,9.188029e-05,0.66071,2.7049e+05,-5.92917e-05,-5.60418705e-05,1.12117e-06,-3.07023,0.013922,0.00019542
34209504,0.015267023643546821,2504.890753,240.27727729208496,8.917433e-05,8.917433e-05,0.30897,2.705e+05,-5.75592e-05,-5.42991384e-05,1.12165e-06,-3.07051,0.013947,0.00019588
34218450,0.01527101606604795,2504.890753,240.34014089872616,8.646989e-05,8.646989e-05,-0.095043,2.705e+05,-5.58275e-05,-5.25554429e-05,1.12211e-06,-3.07079,0.013891,0.00019529
34227396,0.01527500848854908,2504.890753,240.40300450536736,8.377479e-05,8.377479e-05,-0.58329,2.705e+05,-5.41017e-05,-5.08170566e-05,1.12256e-06,-3.07107,0.013755,0.00019331
34236342,0.015279000911050208,2504.890753,240.46586811200856,8.109685e-05,8.109685e-05,-1.0039,2.705e+05,-5.23866e-05,-4.90876513e-05,1.12298e-06,-3.07135,0.013541,0.00019021
34245288,0.015282993333551338,2504.890753,240.52873171864977,7.844382e-05,7.844382e-05,-1.2407,2.705e+05,-5.06871e-05,-4.73706026e-05,1.12339e-06,-3.07163,0.01325,0.00018638
34254234,0.015286985756052467,2504.890753,240.59159532529097,7.582338e-05,7.582338e-05,-1.692,2.705e+05,-4.90081e-05,-4.5672498e-05,1.12379e-06,-3.0719,0.012887,0.00018144
34263180,0.015290978178553596,2504.890753,240.65445893193217,7.32431e-05,7.32431e-05,-2.1625,2.705e+05,-4.73542e-05,-4.39953305e-05,1.12417e-06,-3.07217,0.012455,0.00017541
34272126,0.015294970601054725,2504.890753,240.71732253857337,7.071043e-05,7.071043e-05,-2.5699,2.705e+05,-4.573e-05,-4.23449858e-05,1.12454e-06,-3.07243,0.011961,0.00016857
34281072,0.015298963023555854,2504.890753,240.78018614521457,6.823271e-05,6.823271e-05,-2.8531,2.705e+05,-4.41403e-05,-4.07273181e-05,1.1249e-06,-3.07269,0.011409,0.00016105
34290018,0.015302955446056983,2504.890753,240.84304975185577,6.581708e-05,6.581708e-05,-3.2422,2.705e+05,-4.25899e-05,-3.91436503e-05,1.12524e-06,-3.07294,0.010805,0.00015275
34298964,0.015306947868558112,2504.890753,240.90591335849697,6.347052e-05,6.347052e-05,-3.6405,2.705e+05,-4.10831e-05,-3.7601027e-05,1.12558e-06,-3.07318,0.010157,0.00014369
34307910,0.015310940291059241,2504.890753,240.96877696513818,6.119983e-05,6.119983e-05,-4.0104,2.705e+05,-3.96245e-05,-3.61033347e-05,1.1259e-06,-3.07342,0.0094731,0.00013405
34316856,0.01531493271356037,2504.890753,241.03164057177938,5.901154e-05,5.901154e-05,-4.2385,2.705e+05,-3.82182e-05,-3.46535593e-05,1.12621e-06,-3.07365,0.0087598,0.00012418
34325802,0.0153189251360615,2504.890753,241.09450417842058,5.691199e-05,5.691199e-05,-4.5629,2.705e+05,-3.68684e-05,-3.3257926e-05,1.12652e-06,-3.07387,0.0080259,0.0001139
34334748,0.015322917558562629,2504.890753,241.15736778506178,5.490725e-05,5.490725e-05,-4.7755,2.705e+05,-3.55797e-05,-3.19211778e-05,1.12682e-06,-3.07408,0.0072799,0.00010336
34343694,0.015326909981063758,2504.890753,241.22023139170298,5.30031e-05,5.30031e-05,-5.1023,2.705e+05,-3.43559e-05,-3.06510733e-05,1.12711e-06,-3.07429,0.0065304,9.2679e-05
34352640,0.015330902403564887,2504.890753,241.28309499834418,5.120505e-05,5.120505e-05,-5.3677,2.705e+05,-3.32001e-05,-2.94478057e-05,1.12739e-06,-3.07449,0.0057862,8.2072e-05
34361586,0.015334894826066016,2504.890753,241.34595860498538,4.951827e-05,4.951827e-05,-5.4774,2.705e+05,-3.21154e-05,-2.83201395e-05,1.12767e-06,-3.07468,0.0050555,7.1971e-05
34370532,0.015338887248567145,2504.890753,241.40882221162659,4.794763e-05,4.794763e-05,-5.7315,2.705e+05,-3.11051e-05,-2.72718055e-05,1.12794e-06,-3.07487,0.0043472,6.2199e-05
34379478,0.015342879671068274,2504.890753,241.4716858182678,4.649762e-05,4.649762e-05,-6.2674,2.705e+05,-3.01717e-05,-2.63006607e-05,1.12821e-06,-3.07504,0.0036697,5.2419e-05
34388424,0.015346872093569403,2504.890753,241.534549424909,4.51724e-05,4.51724e-05,-6.1851,2.705e+05,-2.93193e-05,-2.54148023e-05,1.12848e-06,-3.07521,0.00303,4.3319e-05
34397370,0.015350864516070532,2504.890753,241.5974130315502,4.397583e-05,4.397583e-05,-6.209,2.705e+05,-2.85503e-05,-2.46153865e-05,1.12874e-06,-3.07537,0.0024357,3.4954e-05
34406316,0.015354856938571661,2504.890753,241.6602766381914,4.291133e-05,4.291133e-05,-6.6323,2.705e+05,-2.7866e-05,-2.39003649e-05,1.129e-06,-3.07552,0.0018942,2.7197e-05
34415262,0.01535884936107279,2504.890753,241.7231402448326,4.198195e-05,4.198195e-05,-6.7409,2.705e+05,-2.72679e-05,-2.32753971e-05,1.12926e-06,-3.07567,0.0014113,2.043e-05
34424208,0.01536284178357392,2504.890753,241.7860038514738,4.119032e-05,4.119032e-05,-6.681,2.705e+05,-2.67584e-05,-2.27419843e-05,1.12952e-06,-3.07581,0.00099235,1.4593e-05
34433154,0.015366834206075049,2504.890753,241.848867458115,4.05387e-05,4.05387e-05,-6.9814,2.705e+05,-2.63387e-05,-2.23046119e-05,1.12978e-06,-3.07594,0.00064258,9.6195e-06
34442100,0.015370826628576178,2504.890753,241.9117310647562,4.002896e-05,4.002896e-05,-7.0716,2.705e+05,-2.60099e-05,-2.1957534e-05,1.13003e-06,-3.07606,0.00036577,5.6046e-06
34451046,0.015374819051077307,2504.890753,241.9745946713974,3.966255e-05,3.966255e-05,-7.1326,2.705e+05,-2.57727e-05,-2.17014858e-05,1.13029e-06,-3.07618,0.00016505,2.7434e-06
34459992,0.015378811473578436,2504.890753,242.0374582780386,3.944047e-05,3.944047e-05,-6.8032,2.705e+05,-2.56283e-05,-2.15379558e-05,1.13055e-06,-3.07629,4.2637e-05,1.058e-06
34468938,0.015382803896079565,2504.890753,242.1003218846798,3.936331e-05,3.936331e-05,-7.2969,2.705e+05,-2.55765e-05,-2.14657724e-05,1.13081e-06,-3.07639,4.0102e-08,4.1168e-07
34477884,0.015386796318580694,2504.890753,242.163185491321,3.943112e-05,3.943112e-05,-8.4824,2.705e+05,-2.56178e-05,-2.14846939e-05,1.13107e-06,-3.07648,3.7387e-05,9.2404e-07
34486830,0.015390788741081823,2504.890753,242.2260490979622,3.96435e-05,3.96435e-05,-8.3151,2.705e+05,-2.5752e-05,-2.15956929e-05,1.13134e-06,-3.07657,0.00015404,2.5325e-06
34495776,0.015394781163582952,2504.890753,242.2889127046034,3.999976e-05,3.999976e-05,-8.1208,2.705e+05,-2.59788e-05,-2.18005479e-05,1.1316e-06,-3.07666,0.00034866,5.1497e-06
34504722,0.015398773586084082,2504.890753,242.3517763112446,4.049889e-05,4.049889e-05,-8.1926,2.705e+05,-2.62968e-05,-2.20954188e-05,1.13187e-06,-3.07673,0.00061883,8.942e-06
34513668,0.01540276600858521,2504.890753,242.4146399178858,4.11394e-05,4.11394e-05,-8.2184,2.705e+05,-2.67055e-05,-2.24835184e-05,1.13215e-06,-3.0768,0.00096131,1.385e-05
34522614,0.01540675843108634,2504.890753,242.477503524527,4.191941e-05,4.191941e-05,-7.7178,2.705e+05,-2.72034e-05,-2.29620725e-05,1.13242e-06,-3.07687,0.0013725,1.9502e-05
34531560,0.015410750853587469,2504.890753,242.5403671311682,4.283664e-05,4.283664e-05,-7.6551,2.705e+05,-2.77892e-05,-2.35279675e-05,1.13271e-06,-3.07692,0.0018472,2.6048e-05
34540506,0.015414743276088598,2504.890753,242.6032307378094,4.388839e-05,4.388839e-05,-7.685,2.705e+05,-2.8461e-05,-2.41797137e-05,1.13299e-06,-3.07698,0.0023798,3.3625e-05
34549452,0.015418735698589727,2504.890753,242.6660943444506,4.507157e-05,4.507157e-05,-7.5575,2.705e+05,-2.92173e-05,-2.49173481e-05,1.13329e-06,-3.07702,0.0029641,4.1932e-05
34558398,0.015422728121090856,2504.890753,242.72895795109181,4.63827e-05,4.63827e-05,-7.1162,2.705e+05,-3.00559e-05,-2.57361871e-05,1.13359e-06,-3.07707,0.0035938,5.0553e-05
34567344,0.015426720543591985,2504.890753,242.79182155773302,4.781797e-05,4.781797e-05,-6.9698,2.705e+05,-3.09741e-05,-2.66367634e-05,1.13389e-06,-3.0771,0.0042611,5.988e-05
34576290,0.015430712966093114,2504.890753,242.85468516437422,4.937323e-05,4.937323e-05,-6.7735,2.705e+05,-3.19686e-05,-2.76159471e-05,1.13421e-06,-3.07713,0.0049583,6.9756e-05
34585236,0.015434705388594244,2504.890753,242.91754877101542,5.104395e-05,5.104395e-05,-6.3174,2.705e+05,-3.30367e-05,-2.86680597e-05,1.13453e-06,-3.07716,0.0056776,7.9724e-05
34594182,0.015438697811095373,2504.890753,242.98041237765662,5.282525e-05,5.282525e-05,-6.1271,2.705e+05,-3.41759e-05,-2.97931083e-05,1.13486e-06,-3.07718,0.0064104,8.9911e-05
34603128,0.015442690233596502,2504.890753,243.04327598429782,5.471195e-05,5.471195e-05,-5.9551,2.705e+05,-3.53827e-05,-3.09858936e-05,1.1352e-06,-3.0772,0.0071479,0.00010039
34612074,0.01544668265609763,2504.890753,243.10613959093902,5.669855e-05,5.669855e-05,-5.6048,2.705e+05,-3.66535e-05,-3.22423432e-05,1.13555e-06,-3.07722,0.0078819,0.00011076
34621020,0.01545067507859876,2504.890753,243.16900319758022,5.877929e-05,5.877929e-05,-5.1158,2.705e+05,-3.79846e-05,-3.35599681e-05,1.13591e-06,-3.07723,0.0086043,0.00012069
34629966,0.015454667501099889,2504.890753,243.23186680422143,6.094814e-05,6.094814e-05,-4.8385,2.705e+05,-3.93721e-05,-3.49369453e-05,1.13628e-06,-3.07724,0.0093061,0.00013054
34638912,0.015458659923601018,2504.890753,243.29473041086263,6.319879e-05,6.319879e-05,-4.606,2.705e+05,-4.08121e-05,-3.6370172e-05,1.13667e-06,-3.07725,0.0099791,0.00014021
34647858,0.015462652346102147,2504.890753,243.35759401750383,6.55247e-05,6.55247e-05,-4.1672,2.705e+05,-4.23004e-05,-3.78532217e-05,1.13706e-06,-3.07726,0.010616,0.00014915
34656804,0.015466644768603276,2504.890753,243.42045762414503,6.791912e-05,6.791912e-05,-3.6753,2.705e+05,-4.38327e-05,-3.93833482e-05,1.13747e-06,-3.07726,0.011209,0.00015724
34665750,0.015470637191104405,2504.890753,243.48332123078623,7.037512e-05,7.037512e-05,-3.3258,2.705e+05,-4.54043e-05,-4.09527563e-05,1.13789e-06,-3.07727,0.011752,0.00016484
34674696,0.015474629613605535,2504.890753,243.54618483742743,7.288559e-05,7.288559e-05,-3.0086,2.705e+05,-4.70107e-05,-4.25567194e-05,1.13832e-06,-3.07728,0.012238,0.00017187
34683642,0.015478622036106664,2504.890753,243.60904844406863,7.544323e-05,7.544323e-05,-2.5215,2.705e+05,-4.86473e-05,-4.41913376e-05,1.13877e-06,-3.07729,0.012661,0.00017772
34692588,0.015482614458607793,2504.890753,243.67191205070984,7.804064e-05,7.804064e-05,-2.0976,2.705e+05,-5.03096e-05,-4.5851509e-05,1.13924e-06,-3.0773,0.013018,0.00018262
34701534,0.015486606881108922,2504.890753,243.73477565735104,8.067029e-05,8.067029e-05,-1.7404,2.705e+05,-5.19924e-05,-4.75332466e-05,1.13971e-06,-3.07731,0.013302,0.00018671
34710480,0.015490599303610051,2504.890753,243.79763926399224,8.332457e-05,8.332457e-05,-1.275,2.705e+05,-5.36909e-05,-4.92314949e-05,1.1402e-06,-3.07733,0.013513,0.00018968
34719426,0.01549459172611118,2504.890753,243.86050287063344,8.599579e-05,8.599579e-05,-0.83898,2.705e+05,-5.54003e-05,-5.09402064e-05,1.14071e-06,-3.07736,0.013646,0.0001915
34728372,0.01549858414861231,2504.890753,243.92336647727464,8.867621e-05,8.867621e-05,-0.45024,2.705e+05,-5.71159e-05,-5.26580376e-05,1.14123e-06,-3.07739,0.0137,0.00019232
34737318,0.015502576571113438,2504.890753,243.98623008391584,9.135807e-05,9.135807e-05,-0.024027,2.705e+05,-5.88327e-05,-5.43812228e-05,1.14177e-06,-3.07743,0.013675,0.00019207
34746264,0.015506568993614567,2504.890753,244.04909369055704,9.403362e-05,9.403362e-05,0.362,2.705e+05,-6.05457e-05,-5.61029644e-05,1.14232e-06,-3.07748,0.013571,0.00019067
34755210,0.015510561416115697,2504.890753,244.11195729719824,9.66951e-05,9.66951e-05,0.81215,2.7049e+05,-6.22501e-05,-5.78176044e-05,1.14289e-06,-3.07753,0.01339,0.00018815
34764156,0.015514553838616826,2504.890753,244.17482090383945,9.933481e-05,9.933481e-05,1.2104,2.7049e+05,-6.39409e-05,-5.95190251e-05,1.14347e-06,-3.0776,0.013132,0.00018466
34773102,0.015518546261117955,2504.890753,244.23768451048065,0.0001019451,0.0001019451,1.599,2.7049e+05,-6.56132e-05,-6.12037743e-05,1.14406e-06,-3.07768,0.012803,0.00018015
