iter,time,freq,theta,wall_position, q1,wallF1,TopWallF1,ball_cg_corrected, ball_centroid,PLL_amp, PLL_phase,q1_ke,ball_ke
59365656,0.02649371567447438,2504.890753,416.9743021748413,7.273679e-05,7.273679e-05,-2.3155,3.7021e+05,-4.71865e-05,-4.39478551e-05,8.04369e-07,-3.10274,0.0044249,6.2563e-05
59374602,0.02649770809695999,2504.890753,417.03716578123834,7.123744e-05,7.123744e-05,-2.5421,3.7021e+05,-4.62236e-05,-4.2954301e-05,8.04354e-07,-3.10306,0.0041339,5.8555e-05
59383548,0.0265017005194456,2504.890753,417.1000293876354,6.979121e-05,6.979121e-05,-2.7821,3.7021e+05,-4.52943e-05,-4.19914898e-05,8.0433e-07,-3.10337,0.0038298,5.4301e-05
59392494,0.02650569294193121,2504.890753,417.16289299403246,6.840229e-05,6.840229e-05,-2.9005,3.7021e+05,-4.44015e-05,-4.10643384e-05,8.04297e-07,-3.10367,0.0035159,4.9969e-05
59401440,0.02650968536441682,2504.890753,417.2257566004295,6.707468e-05,6.707468e-05,-3.1482,3.7021e+05,-4.35474e-05,-4.01778517e-05,8.04256e-07,-3.10395,0.0031962,4.5513e-05
59410386,0.02651367778690243,2504.890753,417.2886202068266,6.581222e-05,6.581222e-05,-3.3254,3.7021e+05,-4.27351e-05,-3.9330751e-05,8.04208e-07,-3.10422,0.0028742,4.0961e-05
59419332,0.026517670209388042,2504.890753,417.35148381322364,6.461855e-05,6.461855e-05,-3.4687,3.7021e+05,-4.19671e-05,-3.8526288e-05,8.04154e-07,-3.10447,0.0025536,3.6387e-05
59428278,0.026521662631873652,2504.890753,417.4143474196207,6.349712e-05,6.349712e-05,-3.6049,3.7021e+05,-4.1246e-05,-3.7770239e-05,8.04094e-07,-3.10471,0.0022381,3.1926e-05
59437224,0.026525655054359262,2504.890753,417.47721102601776,6.245117e-05,6.245117e-05,-3.772,3.7021e+05,-4.05731e-05,-3.7062596e-05,8.0403e-07,-3.10494,0.0019315,2.7614e-05
59446170,0.026529647476844873,2504.890753,417.5400746324148,6.148369e-05,6.148369e-05,-3.8677,3.7021e+05,-3.99505e-05,-3.64050958e-05,8.03961e-07,-3.10515,0.0016371,2.3477e-05
59455116,0.026533639899330483,2504.890753,417.6029382388119,6.059749e-05,6.059749e-05,-4.0361,3.7021e+05,-3.938e-05,-3.57989304e-05,8.0389e-07,-3.10535,0.0013585,1.9555e-05
59464062,0.026537632321816093,2504.890753,417.66580184520893,5.97951e-05,5.97951e-05,-4.1627,3.7021e+05,-3.88631e-05,-3.52503298e-05,8.03816e-07,-3.10553,0.0010988,1.5889e-05
59473008,0.026541624744301703,2504.890753,417.728665451606,5.907882e-05,5.907882e-05,-4.339,3.7021e+05,-3.84012e-05,-3.47602116e-05,8.03741e-07,-3.1057,0.00086116,1.2504e-05
59481954,0.026545617166787314,2504.890753,417.79152905800305,5.845069e-05,5.845069e-05,-4.3701,3.7021e+05,-3.79964e-05,-3.43275481e-05,8.03665e-07,-3.10585,0.00064808,9.4526e-06
59490900,0.026549609589272924,2504.890753,417.8543926644001,5.791254e-05,5.791254e-05,-4.3792,3.7021e+05,-3.76494e-05,-3.39516427e-05,8.03589e-07,-3.10599,0.00046207,6.8503e-06
59499846,0.026553602011758534,2504.890753,417.91725627079717,5.746589e-05,5.746589e-05,-4.5033,3.7021e+05,-3.7361e-05,-3.36359583e-05,8.03513e-07,-3.10611,0.00030533,4.635e-06
59508792,0.026557594434244144,2504.890753,417.9801198771942,5.711201e-05,5.711201e-05,-4.598,3.7021e+05,-3.7132e-05,-3.33824205e-05,8.03439e-07,-3.10622,0.00017962,2.8524e-06
59517738,0.026561586856729755,2504.890753,418.0429834835913,5.685189e-05,5.685189e-05,-4.5863,3.7021e+05,-3.69636e-05,-3.31926214e-05,8.03367e-07,-3.10632,8.6352e-05,1.5137e-06
59526684,0.026565579279215365,2504.890753,418.10584708998834,5.668627e-05,5.668627e-05,-4.7077,3.7021e+05,-3.6856e-05,-3.30652042e-05,8.03298e-07,-3.1064,2.6606e-05,6.3466e-07
59535630,0.026569571701700975,2504.890753,418.1687106963854,5.661564e-05,5.661564e-05,-4.4717,3.7021e+05,-3.68098e-05,-3.30005519e-05,8.03231e-07,-3.10647,1.0139e-06,2.5477e-07
59544576,0.026573564124186586,2504.890753,418.23157430278246,5.66401e-05,5.66401e-05,-5.2782,3.7021e+05,-3.68241e-05,-3.29963427e-05,8.03169e-07,-3.10653,9.8399e-06,3.6803e-07
59553522,0.026577556546672196,2504.890753,418.2944379091795,5.675939e-05,5.675939e-05,-5.3984,3.7021e+05,-3.68989e-05,-3.30523392e-05,8.03112e-07,-3.10657,5.2837e-05,9.6296e-07
59562468,0.026581548969157806,2504.890753,418.3573015155766,5.697314e-05,5.697314e-05,-5.4513,3.7021e+05,-3.70346e-05,-3.31739904e-05,8.0306e-07,-3.1066,0.00012946,2.0403e-06
59571414,0.026585541391643416,2504.890753,418.42016512197364,5.72807e-05,5.72807e-05,-5.356,3.7021e+05,-3.72306e-05,-3.335393e-05,8.03013e-07,-3.10662,0.00023881,3.567e-06
59580360,0.026589533814129027,2504.890753,418.4830287283707,5.768116e-05,5.768116e-05,-5.2638,3.7021e+05,-3.7486e-05,-3.359374e-05,8.02974e-07,-3.10663,0.00037961,5.5399e-06
59589306,0.026593526236614637,2504.890753,418.54589233476776,5.817334e-05,5.817334e-05,-5.2683,3.7021e+05,-3.78004e-05,-3.38996486e-05,8.02941e-07,-3.10663,0.00055016,7.9124e-06
59598252,0.026597518659100247,2504.890753,418.6087559411648,5.875577e-05,5.875577e-05,-5.0969,3.7021e+05,-3.81725e-05,-3.42646471e-05,8.02916e-07,-3.10662,0.00074854,1.0654e-05
59607198,0.026601511081585857,2504.890753,418.6716195475619,5.942678e-05,5.942678e-05,-4.9852,3.7021e+05,-3.86009e-05,-3.46816016e-05,8.029e-07,-3.1066,0.00097239,1.3774e-05
59616144,0.026605503504071468,2504.890753,418.73448315395893,6.018439e-05,6.018439e-05,-4.9272,3.7021e+05,-3.9085e-05,-3.51568116e-05,8.02892e-07,-3.10656,0.0012191,1.7251e-05
59625090,0.026609495926557078,2504.890753,418.797346760356,6.102637e-05,6.102637e-05,-4.7505,3.7021e+05,-3.96235e-05,-3.56924817e-05,8.02894e-07,-3.10652,0.0014858,2.0971e-05
59634036,0.026613488349042688,2504.890753,418.86021036675305,6.195028e-05,6.195028e-05,-4.6018,3.7021e+05,-4.02144e-05,-3.62823137e-05,8.02906e-07,-3.10647,0.0017693,2.4912e-05
59642982,0.0266174807715283,2504.890753,418.9230739731501,6.295343e-05,6.295343e-05,-4.4392,3.7021e+05,-4.0856e-05,-3.69218744e-05,8.02929e-07,-3.10642,0.0020665,2.9055e-05
59651928,0.02662147319401391,2504.890753,418.98593757954717,6.403289e-05,6.403289e-05,-4.3284,3.7021e+05,-4.15462e-05,-3.76077826e-05,8.02963e-07,-3.10635,0.0023738,3.3363e-05
59660874,0.02662546561649952,2504.890753,419.0488011859442,6.518551e-05,6.518551e-05,-4.0988,3.7021e+05,-4.22832e-05,-3.83406808e-05,8.03008e-07,-3.10629,0.0026876,3.7742e-05
59669820,0.02662945803898513,2504.890753,419.1116647923413,6.640796e-05,6.640796e-05,-3.8918,3.7021e+05,-4.30649e-05,-3.91176263e-05,8.03066e-07,-3.10621,0.0030045,4.2162e-05
59678766,0.02663345046147074,2504.890753,419.17452839873835,6.769666e-05,6.769666e-05,-3.7287,3.7021e+05,-4.38889e-05,-3.99343061e-05,8.03136e-07,-3.10613,0.0033205,4.6608e-05
59687712,0.02663744288395635,2504.890753,419.2373920051354,6.904787e-05,6.904787e-05,-3.5364,3.7021e+05,-4.47533e-05,-4.07906351e-05,8.03219e-07,-3.10605,0.0036321,5.1007e-05
59696658,0.02664143530644196,2504.890753,419.30025561153246,7.045767e-05,7.045767e-05,-3.2746,3.7021e+05,-4.56553e-05,-4.16841411e-05,8.03315e-07,-3.10597,0.0039357,5.5262e-05
59705604,0.02664542772892757,2504.890753,419.3631192179295,7.192197e-05,7.192197e-05,-3.0137,3.7021e+05,-4.65921e-05,-4.26121714e-05,8.03425e-07,-3.10589,0.0042278,5.9343e-05
59714550,0.02664942015141318,2504.890753,419.4259828243266,7.343652e-05,7.343652e-05,-2.7724,3.7021e+05,-4.7561e-05,-4.35734942e-05,8.0355e-07,-3.1058,0.004505,6.3248e-05
59723496,0.02665341257389879,2504.890753,419.48884643072364,7.499693e-05,7.499693e-05,-2.537,3.7021e+05,-4.85593e-05,-4.45629278e-05,8.03688e-07,-3.10572,0.0047641,6.6911e-05
59732442,0.0266574049963844,2504.890753,419.5517100371207,7.659866e-05,7.659866e-05,-2.2999,3.7021e+05,-4.9584e-05,-4.55801757e-05,8.03841e-07,-3.10564,0.005002,7.0261e-05
59741388,0.02666139741887001,2504.890753,419.61457364351776,7.823709e-05,7.823709e-05,-2.0164,3.7021e+05,-5.06322e-05,-4.66215915e-05,8.04009e-07,-3.10556,0.0052161,7.3286e-05
59750334,0.026665389841355622,2504.890753,419.6774372499148,7.990744e-05,7.990744e-05,-1.7636,3.702e+05,-5.17011e-05,-4.76867272e-05,8.04192e-07,-3.10549,0.0054039,7.5924e-05
59759280,0.026669382263841232,2504.890753,419.7403008563119,8.160487e-05,8.160487e-05,-1.5142,3.702e+05,-5.27876e-05,-4.87716283e-05,8.04389e-07,-3.10542,0.0055631,7.8176e-05
59768226,0.026673374686326842,2504.890753,419.80316446270893,8.332447e-05,8.332447e-05,-1.2346,3.702e+05,-5.38883e-05,-4.98734326e-05,8.04602e-07,-3.10536,0.0056919,7.9993e-05
59777172,0.026677367108812453,2504.890753,419.866028069106,8.506127e-05,8.506127e-05,-0.92042,3.702e+05,-5.50001e-05,-5.09892458e-05,8.04829e-07,-3.10531,0.0057891,8.135e-05
59786118,0.026681359531298063,2504.890753,419.92889167550305,8.681023e-05,8.681023e-05,-0.63891,3.702e+05,-5.61196e-05,-5.21150183e-05,8.0507e-07,-3.10527,0.0058532,8.227e-05
59795064,0.026685351953783673,2504.890753,419.9917552819001,8.856629e-05,8.856629e-05,-0.33952,3.702e+05,-5.72439e-05,-5.32464538e-05,8.05326e-07,-3.10524,0.0058838,8.2694e-05
59804010,0.026689344376269283,2504.890753,420.05461888829717,9.032439e-05,9.032439e-05,-0.067952,3.702e+05,-5.83694e-05,-5.43800519e-05,8.05596e-07,-3.10523,0.0058803,8.2653e-05
59812956,0.026693336798754894,2504.890753,420.11748249469423,9.207941e-05,9.207941e-05,0.17547,3.702e+05,-5.94931e-05,-5.55128688e-05,8.05879e-07,-3.10523,0.0058428,8.213e-05
59821902,0.026697329221240504,2504.890753,420.1803461010913,9.382628e-05,9.382628e-05,0.44901,3.702e+05,-6.06117e-05,-5.66416738e-05,8.06175e-07,-3.10524,0.0057718,8.1141e-05
59830848,0.026701321643726114,2504.890753,420.24320970748835,9.555995e-05,9.555995e-05,0.74468,3.702e+05,-6.17221e-05,-5.77658754e-05,8.06484e-07,-3.10527,0.0056681,7.9707e-05
59839794,0.026705314066211724,2504.890753,420.3060733138854,9.72754e-05,9.72754e-05,0.98477,3.702e+05,-6.2821e-05,-5.8880141e-05,8.06805e-07,-3.10532,0.0055328,7.7842e-05
59848740,0.026709306488697335,2504.890753,420.36893692028247,9.896767e-05,9.896767e-05,1.245,3.702e+05,-6.39053e-05,-5.99804956e-05,8.07137e-07,-3.10539,0.0053676,7.5546e-05
59857686,0.026713298911182945,2504.890753,420.4318005266795,0.0001006319,0.0001006319,1.5149,3.702e+05,-6.4972e-05,-6.10628374e-05,8.07479e-07,-3.10547,0.0051745,7.2866e-05
59866632,0.026717291333668555,2504.890753,420.4946641330766,0.0001022632,0.0001022632,1.7376,3.702e+05,-6.60178e-05,-6.21266449e-05,8.0783e-07,-3.10558,0.0049555,6.9838e-05
59875578,0.026721283756154166,2504.890753,420.55752773947364,0.0001038569,0.0001038569,2.006,3.702e+05,-6.70401e-05,-6.31700761e-05,8.0819e-07,-3.10571,0.0047133,6.6508e-05
59884524,0.026725276178639776,2504.890753,420.6203913458707,0.0001054084,0.0001054084,2.267,3.702e+05,-6.80358e-05,-6.41885224e-05,8.08557e-07,-3.10587,0.0044507,6.2878e-05
59893470,0.026729268601125386,2504.890753,420.68325495226776,0.0001069132,0.0001069132,2.4913,3.702e+05,-6.90021e-05,-6.51802206e-05,8.08931e-07,-3.10605,0.0041707,5.8998e-05
59902416,0.026733261023610996,2504.890753,420.7461185586648,0.0001083671,0.0001083671,2.7249,3.702e+05,-6.99361e-05,-6.61409682e-05,8.09309e-07,-3.10625,0.0038766,5.4856e-05
59911362,0.026737253446096607,2504.890753,420.8089821650619,0.0001097657,0.0001097657,2.8424,3.702e+05,-7.0835e-05,-6.70692669e-05,8.09692e-07,-3.10648,0.0035716,5.0682e-05
59920308,0.026741245868582217,2504.890753,420.87184577145894,0.000111105,0.000111105,3.0735,3.702e+05,-7.16965e-05,-6.79634623e-05,8.10076e-07,-3.10673,0.0032594,4.639e-05
59929254,0.026745238291067827,2504.890753,420.934709377856,0.0001123812,0.0001123812,3.2306,3.702e+05,-7.2518e-05,-6.88210115e-05,8.10463e-07,-3.10702,0.0029435,4.1989e-05
59938200,0.026749230713553437,2504.890753,420.99757298425305,0.0001135906,0.0001135906,3.396,3.702e+05,-7.3297e-05,-6.96379565e-05,8.10849e-07,-3.10733,0.0026277,3.7577e-05
59947146,0.026753223136039048,2504.890753,421.0604365906501,0.0001147296,0.0001147296,3.585,3.702e+05,-7.40309e-05,-7.04088054e-05,8.11233e-07,-3.10766,0.0023155,3.3148e-05
59956092,0.026757215558524658,2504.890753,421.1233001970472,0.0001157951,0.0001157951,3.7278,3.702e+05,-7.47175e-05,-7.11308881e-05,8.11615e-07,-3.10803,0.0020107,2.8845e-05
59965038,0.026761207981010268,2504.890753,421.18616380344423,0.0001167839,0.0001167839,3.8802,3.702e+05,-7.53543e-05,-7.17982456e-05,8.11993e-07,-3.10842,0.0017166,2.4663e-05
59973984,0.02676520040349588,2504.890753,421.2490274098413,0.0001176933,0.0001176933,3.9965,3.702e+05,-7.59398e-05,-7.2413343e-05,8.12364e-07,-3.10883,0.0014367,2.0647e-05
59982930,0.02676919282598149,2504.890753,421.31189101623835,0.0001185204,0.0001185204,4.0653,3.702e+05,-7.64725e-05,-7.29762759e-05,8.12729e-07,-3.10928,0.0011742,1.6935e-05
59991876,0.0267731852484671,2504.890753,421.3747546226354,0.0001192631,0.0001192631,4.1551,3.702e+05,-7.69512e-05,-7.34857865e-05,8.13085e-07,-3.10975,0.00093213,1.3525e-05
60000822,0.02677717767095271,2504.890753,421.43761822903247,0.0001199191,0.0001199191,4.2316,3.702e+05,-7.73744e-05,-7.39353807e-05,8.13431e-07,-3.11024,0.00071327,1.0457e-05
60009768,0.02678117009343832,2504.890753,421.5004818354295,0.0001204867,0.0001204867,4.3634,3.702e+05,-7.77409e-05,-7.43263234e-05,8.13766e-07,-3.11076,0.00052018,7.7437e-06
60018714,0.02678516251592393,2504.890753,421.5633454418266,0.0001209641,0.0001209641,4.5287,3.702e+05,-7.80492e-05,-7.46579681e-05,8.14088e-07,-3.11131,0.0003551,5.3446e-06
60027660,0.02678915493840954,2504.890753,421.62620904822364,0.0001213499,0.0001213499,4.4325,3.702e+05,-7.82984e-05,-7.49312562e-05,8.14397e-07,-3.11188,0.00021979,3.4233e-06
60036606,0.02679314736089515,2504.890753,421.6890726546207,0.0001216432,0.0001216432,4.4502,3.702e+05,-7.84882e-05,-7.51456052e-05,8.1469e-07,-3.11247,0.00011587,1.9649e-06
60045552,0.02679713978338076,2504.890753,421.75193626101776,0.0001218431,0.0001218431,4.5953,3.702e+05,-7.86183e-05,-7.53003939e-05,8.14967e-07,-3.11308,4.4544e-05,9.4133e-07
60054498,0.02680113220586637,2504.890753,421.8085135067751,0.000121949,0.000121949,4.5516,3.702e+05,-7.86882e-05,-7.53954008e-05,8.15227e-07,-3.11371,6.5805e-06,3.8956e-07
60063444,0.02680512462835198,2504.890753,421.8713771131722,0.0001219607,0.0001219607,5.0395,3.702e+05,-7.86971e-05,-7.54268764e-05,8.15469e-07,-3.11436,2.3855e-06,3.0355e-07
60072390,0.02680911705083759,2504.890753,421.93424071956923,0.0001218783,0.0001218783,5.4804,3.702e+05,-7.86458e-05,-7.54012191e-05,8.15692e-07,-3.11503,3.1849e-05,7.0249e-07
60081336,0.0268131094733232,2504.890753,421.9971043259663,0.0001217021,0.0001217021,5.5051,3.702e+05,-7.85339e-05,-7.53118091e-05,8.15895e-07,-3.11571,9.4568e-05,1.582e-06
60090282,0.026817101895808812,2504.890753,422.05996793236335,0.0001214328,0.0001214328,5.4154,3.702e+05,-7.83618e-05,-7.5158534e-05,8.16077e-07,-3.1164,0.00018981,2.9065e-06
60099228,0.026821094318294422,2504.890753,422.1228315387604,0.000121071,0.000121071,5.2935,3.702e+05,-7.81303e-05,-7.49432764e-05,8.16238e-07,-3.11711,0.00031646,4.6606e-06
60108174,0.026825086740780033,2504.890753,422.18569514515747,0.0001206178,0.0001206178,5.1748,3.702e+05,-7.78407e-05,-7.46694626e-05,8.16378e-07,-3.11783,0.00047305,6.8317e-06
60117120,0.026829079163265643,2504.890753,422.2485587515545,0.0001200745,0.0001200745,5.1521,3.702e+05,-7.74934e-05,-7.43333452e-05,8.16495e-07,-3.11856,0.00065769,9.4221e-06
60126066,0.026833071585751253,2504.890753,422.3114223579516,0.0001194429,0.0001194429,5.0448,3.702e+05,-7.70892e-05,-7.39360891e-05,8.1659e-07,-3.11929,0.00086825,1.2349e-05
60135012,0.026837064008236863,2504.890753,422.37428596434864,0.0001187246,0.0001187246,5.0268,3.702e+05,-7.66293e-05,-7.34849157e-05,8.16662e-07,-3.12004,0.0011022,1.5633e-05
60143958,0.026841056430722474,2504.890753,422.4371495707457,0.0001179219,0.0001179219,4.7544,3.702e+05,-7.61157e-05,-7.29803054e-05,8.16711e-07,-3.12078,0.001357,1.9188e-05
60152904,0.026845048853208084,2504.890753,422.50001317714276,0.000117037,0.000117037,4.6307,3.702e+05,-7.55496e-05,-7.24186773e-05,8.16738e-07,-3.12153,0.0016296,2.2999e-05
60161850,0.026849041275693694,2504.890753,422.5628767835398,0.0001160725,0.0001160725,4.461,3.702e+05,-7.49325e-05,-7.18038977e-05,8.16741e-07,-3.12227,0.0019167,2.702e-05
60170796,0.026853033698179304,2504.890753,422.6257403899369,0.0001150313,0.0001150313,4.3513,3.702e+05,-7.42663e-05,-7.11404177e-05,8.16723e-07,-3.12302,0.0022151,3.1222e-05
60179742,0.026857026120664915,2504.890753,422.68860399633394,0.0001139163,0.0001139163,4.1981,3.702e+05,-7.35529e-05,-7.04304483e-05,8.16682e-07,-3.12376,0.0025213,3.5519e-05
60188688,0.026861018543150525,2504.890753,422.751467602731,0.0001127309,0.0001127309,3.9526,3.702e+05,-7.27945e-05,-6.96758231e-05,8.16619e-07,-3.1245,0.0028318,3.9831e-05
60197634,0.026865010965636135,2504.890753,422.81433120912806,0.0001114784,0.0001114784,3.7005,3.702e+05,-7.19932e-05,-6.88800456e-05,8.16535e-07,-3.12523,0.003143,4.4155e-05
60206580,0.026869003388121745,2504.890753,422.8771948155251,0.0001101625,0.0001101625,3.5184,3.702e+05,-7.11516e-05,-6.80447651e-05,8.1643e-07,-3.12596,0.0034512,4.8476e-05
60215526,0.026872995810607356,2504.890753,422.9400584219222,0.000108787,0.000108787,3.2933,3.702e+05,-7.02718e-05,-6.71678432e-05,8.16306e-07,-3.12667,0.0037529,5.2682e-05
60224472,0.026876988233092966,2504.890753,423.00292202831923,0.0001073559,0.0001073559,3.0732,3.702e+05,-6.93565e-05,-6.62586154e-05,8.16162e-07,-3.12738,0.0040445,5.6753e-05
60233418,0.026880980655578576,2504.890753,423.0657856347163,0.0001058734,0.0001058734,2.8632,3.702e+05,-6.84083e-05,-6.53177331e-05,8.15999e-07,-3.12807,0.0043228,6.0651e-05
60242364,0.026884973078064187,2504.890753,423.12864924111335,0.0001043438,0.0001043438,2.6263,3.702e+05,-6.74298e-05,-6.4343444e-05,8.15819e-07,-3.12875,0.0045844,6.4332e-05
60251310,0.026888965500549797,2504.890753,423.1915128475104,0.0001027715,0.0001027715,2.3344,3.702e+05,-6.64239e-05,-6.33415312e-05,8.15623e-07,-3.12941,0.0048264,6.7733e-05
60260256,0.026892957923035407,2504.890753,423.25437645390747,0.0001011611,0.0001011611,2.1012,3.702e+05,-6.53937e-05,-6.23163281e-05,8.1541e-07,-3.13006,0.005046,7.0809e-05
60269202,0.026896950345521017,2504.890753,423.3172400603045,9.951716e-05,9.951716e-05,1.8991,3.702e+05,-6.43421e-05,-6.12649854e-05,8.15183e-07,-3.1307,0.0052405,7.3589e-05
60278148,0.026900942768006628,2504.890753,423.3801036667016,9.784458e-05,9.784458e-05,1.5885,3.702e+05,-6.32717e-05,-6.0193896e-05,8.14943e-07,-3.13131,0.0054078,7.5931e-05
60287094,0.026904935190492238,2504.890753,423.44296727309865,9.614816e-05,9.614816e-05,1.3324,3.702e+05,-6.2186e-05,-5.91055027e-05,8.1469e-07,-3.13191,0.005546,7.7894e-05
60296040,0.026908927612977848,2504.890753,423.5058308794957,9.44328e-05,9.44328e-05,1.0211,3.702e+05,-6.10882e-05,-5.80043644e-05,8.14426e-07,-3.1325,0.0056535,7.9398e-05
60304986,0.02691292003546346,2504.890753,423.56869448589276,9.270348e-05,9.270348e-05,0.78974,3.702e+05,-5.99813e-05,-5.68949723e-05,8.14151e-07,-3.13306,0.0057289,8.0475e-05
60313932,0.02691691245794907,2504.890753,423.6315580922898,9.096521e-05,9.096521e-05,0.50432,3.702e+05,-5.88687e-05,-5.57809839e-05,8.13867e-07,-3.1336,0.0057715,8.1076e-05
60322878,0.02692090488043468,2504.890753,423.6944216986869,8.922302e-05,8.922302e-05,0.24632,3.702e+05,-5.77536e-05,-5.4663458e-05,8.13576e-07,-3.13413,0.0057808,8.1203e-05
60331824,0.02692489730292029,2504.890753,423.75728530508394,8.748196e-05,8.748196e-05,-0.044022,3.702e+05,-5.66392e-05,-5.354618e-05,8.13278e-07,-3.13463,0.0057566,8.0867e-05
60340770,0.0269288897254059,2504.890753,423.820148911481,8.574706e-05,8.574706e-05,-0.33018,3.702e+05,-5.55285e-05,-5.24309323e-05,8.12973e-07,-3.13511,0.0056993,8.0102e-05
60349716,0.02693288214789151,2504.890753,423.88301251787806,8.402333e-05,8.402333e-05,-0.62637,3.702e+05,-5.44247e-05,-5.13208056e-05,8.12665e-07,-3.13558,0.0056096,7.8869e-05
60358662,0.02693687457037712,2504.890753,423.9458761242751,8.231576e-05,8.231576e-05,-0.88494,3.702e+05,-5.33311e-05,-5.02196885e-05,8.12353e-07,-3.13602,0.0054885,7.7186e-05
60367608,0.02694086699286273,2504.890753,424.0087397306722,8.062929e-05,8.062929e-05,-1.1095,3.702e+05,-5.22508e-05,-4.91309394e-05,8.12038e-07,-3.13645,0.0053372,7.5099e-05
60376554,0.02694485941534834,2504.890753,424.07160333706923,7.89688e-05,7.89688e-05,-1.398,3.702e+05,-5.11867e-05,-4.8055926e-05,8.11722e-07,-3.13686,0.0051578,7.2622e-05
60385500,0.02694885183783395,2504.890753,424.1344669434663,7.733909e-05,7.733909e-05,-1.6501,3.702e+05,-5.0142e-05,-4.69968978e-05,8.11406e-07,-3.13724,0.0049522,6.978e-05
60394446,0.02695284426031956,2504.890753,424.19733054986335,7.574486e-05,7.574486e-05,-1.853,3.7021e+05,-4.91196e-05,-4.59568345e-05,8.1109e-07,-3.13761,0.0047226,6.6631e-05
60403392,0.02695683668280517,2504.890753,424.2601941562604,7.419074e-05,7.419074e-05,-2.0599,3.7021e+05,-4.81225e-05,-4.49386892e-05,8.10775e-07,-3.13796,0.0044719,6.317e-05
60412338,0.02696082910529078,2504.890753,424.32305776265747,7.268121e-05,7.268121e-05,-2.298,3.7021e+05,-4.71536e-05,-4.39462726e-05,8.10463e-07,-3.13829,0.004203,5.9447e-05
60421284,0.026964821527776392,2504.890753,424.38592136905453,7.122064e-05,7.122064e-05,-2.5448,3.7021e+05,-4.62155e-05,-4.29817272e-05,8.10154e-07,-3.13861,0.0039189,5.551e-05
60430230,0.026968813950262002,2504.890753,424.4487849754516,6.981324e-05,6.981324e-05,-2.7357,3.7021e+05,-4.53111e-05,-4.20490105e-05,8.09849e-07,-3.13891,0.003623,5.139e-05
60439176,0.026972806372747613,2504.890753,424.51164858184865,6.846307e-05,6.846307e-05,-2.8867,3.7021e+05,-4.44431e-05,-4.11511006e-05,8.09549e-07,-3.13919,0.0033186,4.716e-05
60448122,0.026976798795233223,2504.890753,424.5745121882457,6.717404e-05,6.717404e-05,-3.1272,3.7021e+05,-4.36141e-05,-4.02914829e-05,8.09254e-07,-3.13946,0.0030094,4.2791e-05
60457068,0.026980791217718833,2504.890753,424.63737579464276,6.594987e-05,6.594987e-05,-3.2615,3.7021e+05,-4.28266e-05,-3.94710061e-05,8.08965e-07,-3.13971,0.0026987,3.8457e-05
60466014,0.026984783640204443,2504.890753,424.7002394010398,6.479407e-05,6.479407e-05,-3.4935,3.7021e+05,-4.20829e-05,-3.86923393e-05,8.08682e-07,-3.13995,0.0023904,3.4103e-05
60474960,0.026988776062690054,2504.890753,424.7631030074369,6.370999e-05,6.370999e-05,-3.5695,3.7021e+05,-4.13852e-05,-3.79610839e-05,8.08407e-07,-3.14017,0.0020878,2.9847e-05
60483906,0.026992768485175664,2504.890753,424.82596661383394,6.270076e-05,6.270076e-05,-3.7809,3.7021e+05,-4.07354e-05,-3.72803693e-05,8.08139e-07,-3.14039,0.0017945,2.568e-05
60492852,0.026996760907661274,2504.890753,424.888830220231,6.176928e-05,6.176928e-05,-3.8349,3.7021e+05,-4.01355e-05,-3.66493877e-05,8.0788e-07,-3.14059,0.0015139,2.1712e-05
60501798,0.027000753330146884,2504.890753,424.95169382662806,6.091823e-05,6.091823e-05,-3.9239,3.7021e+05,-3.95875e-05,-3.6071938e-05,8.07629e-07,-3.14078,0.0012492,1.7997e-05
60510744,0.027004745752632495,2504.890753,425.0145574330251,6.015007e-05,6.015007e-05,-4.0981,3.7021e+05,-3.90926e-05,-3.5546928e-05,8.07387e-07,-3.14096,0.0010035,1.4506e-05
60519690,0.027008738175118105,2504.890753,425.0774210394222,5.946699e-05,5.946699e-05,-4.2036,3.7021e+05,-3.86522e-05,-3.50767506e-05,8.07155e-07,-3.14113,0.00077956,1.132e-05
60528636,0.027012730597603715,2504.890753,425.14028464581924,5.887096e-05,5.887096e-05,-4.2824,3.7021e+05,-3.82678e-05,-3.46634178e-05,8.06932e-07,-3.1413,0.00058003,8.4902e-06
60537582,0.027016723020089325,2504.890753,425.2031482522163,5.836367e-05,5.836367e-05,-4.3416,3.7021e+05,-3.79405e-05,-3.43092918e-05,8.06719e-07,-3.14145,0.00040715,6.0314e-06
60546528,0.027020715442574936,2504.890753,425.26601185861335,5.794658e-05,5.794658e-05,-4.3538,3.7021e+05,-3.76712e-05,-3.40182489e-05,8.06516e-07,3.14158,0.00026289,3.9982e-06
60555474,0.027024707865060546,2504.890753,425.3288754650104,5.762087e-05,5.762087e-05,-4.4522,3.7021e+05,-3.74603e-05,-3.37861235e-05,8.06324e-07,3.14144,0.00014896,2.3895e-06
60564420,0.027028700287546156,2504.890753,425.39173907140747,5.738745e-05,5.738745e-05,-4.5561,3.7021e+05,-3.73088e-05,-3.36132245e-05,8.06142e-07,3.1413,6.6617e-05,1.2122e-06
60573366,0.027032692710031767,2504.890753,425.45460267780453,5.724696e-05,5.724696e-05,-4.6074,3.7021e+05,-3.72171e-05,-3.3501122e-05,8.05972e-07,3.14116,1.6784e-05,4.9476e-07
